Date,Power Station Name,Actual Day Peak (MW),Actual Eve Peak (MW),IMERG_PRECTOT,T2M,RH2M,ALLSKY_SFC_SW_DWN,PS,WSC,Derived_LHF_FAO
2023-12-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",92,92,0.0,17.35,65.39,4.2554,98.42,0.87,87.4715835
2023-12-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",92,60,0.0,18.88,52.64,4.6538,98.45,0.81,112.02738048
2023-12-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,92,0.0,18.56,63.01,4.7801,98.56,0.89,96.03414081
2023-12-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",92,92,0.0,19.14,58.68,4.6385,98.56,0.9,108.6968052
2023-12-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",92,92,0.58,19.6,65.05,4.423,98.48,0.91,93.10767375
2023-12-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",92,92,0.0,19.54,82.53,4.0166,98.45,1.11,56.75756672999999
2023-12-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",92,86,0.0,19.64,84.6,3.7584,98.56,1.18,53.2057988
2023-12-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,20.84,83.04,3.3612,98.72,1.05,52.35373919999999
2023-12-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,21.37,83.49,3.5978,98.76,0.72,35.010181440000004
2023-12-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,20.39,82.95,3.7776,98.63,0.79,39.53837029999999
2023-12-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,20.23,77.17,3.8042,98.71,0.96,64.29950783999999
2023-12-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,19.64,80.15,4.0529,98.71,1.0,58.11881499999996
2023-12-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,19.46,76.32,3.9053,98.61,0.94,65.13264512000002
2023-12-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",70,86,0.0,19.15,71.66,4.3306,98.56,1.01,83.66619819999998
2023-12-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,20.03,66.94,4.4801,98.47,1.13,109.52559803999998
2023-12-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,19.63,67.13,4.5427,98.46,0.84,80.83890023999999
2024-01-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,18.8,69.21,4.6291,98.45,0.81,72.81203805000001
2024-01-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,18.19,67.42,4.632,98.43,0.84,79.73160047999998
2024-01-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,18.11,65.01,4.3356,98.41,0.89,90.70156786
2024-01-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,18.81,59.46,4.3104,98.42,1.12,132.56385408
2024-01-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,17.79,60.57,3.7824,98.49,1.36,156.01599312000002
2024-01-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",86,86,0.0,18.16,60.46,4.2362,98.55,1.23,141.67628802
2024-01-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",81,81,0.0,17.96,67.85,4.4508,98.55,1.55,145.06739075
2024-01-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",81,76,0.0,16.99,71.35,4.8674,98.59,1.68,139.65018480000003
2024-01-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,16.65,77.99,4.7222,98.46,1.46,93.1260708
2024-01-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,70,0.0,16.95,72.1,4.2034,98.42,1.45,117.359955
2024-01-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,16.53,73.53,4.1004,98.5,1.52,116.55100991999996
2024-01-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,15.41,71.48,3.7877,98.41,1.16,95.46488192
2024-01-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,16.42,69.15,3.8167,98.4,0.89,79.50578705
2024-01-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,17.03,73.14,3.9768,98.4,0.99,77.16292451999996
2024-01-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,106,0.0,16.81,74.65,3.7277,98.4,0.84,61.744082399999975
2024-01-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,15.05,71.47,4.345,98.42,1.03,84.6901638
2024-01-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,14.68,68.31,4.339,98.46,1.04,94.86186008
2024-01-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.09,16.78,66.97,3.2311,98.46,1.41,135.02706938999998
2024-01-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",106,76,0.0,17.85,77.74,4.0565,98.44,1.45,93.92607
2024-01-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,16.49,70.04,5.0335,98.49,1.19,103.26361135999998
2024-01-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,16.44,68.75,4.3531,98.53,1.33,120.36084375
2024-01-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,15.82,68.04,4.1863,98.64,1.07,98.81964883999996
2024-01-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,15.22,65.72,3.9802,98.54,1.16,114.66975376
2024-01-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,4.32,17.14,65.91,1.9001,98.59,1.32,130.62701651999998
2024-01-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,96,0.0,18.16,77.94,2.0882,98.72,1.07,68.76139502000001
2024-01-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,17.88,75.76,4.3831,98.77,1.16,81.83297951999997
2024-01-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,16.08,68.28,3.9734,98.71,1.28,117.43200768
2024-01-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,16.98,57.57,4.993,98.7,1.31,161.26382829
2024-01-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,0.0,17.09,55.9,4.8902,98.61,1.17,149.75513279999998
2024-01-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",76,76,1.04,17.89,53.74,5.2106,98.54,1.38,185.79644352
2024-01-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,2.3,19.39,59.93,1.7986,98.57,1.15,134.8038947
2024-02-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,19.1,68.43,2.4701,98.59,1.26,116.2517895
2024-02-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,18.89,78.33,1.4832,98.51,1.42,89.86479655999999
2024-02-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,19.04,75.55,3.8491,98.6,1.45,103.58865975000002
2024-02-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,18.39,61.61,4.9087,98.7,1.44,161.16797663999998
2024-02-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.17,58.96,5.2253,98.65,1.24,149.26937472
2024-02-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.86,69.01,3.755,98.62,1.3,118.44780869999998
2024-02-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.56,78.45,2.8822,98.53,1.23,77.85224115000001
2024-02-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,18.16,66.08,5.2075,98.51,1.52,150.19477504000002
2024-02-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,17.22,54.9,5.6827,98.69,1.6,209.53099200000003
2024-02-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,19.52,50.52,5.7631,98.72,1.16,167.98321456
2024-02-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.65,48.62,5.694,98.79,0.99,149.4448956
2024-02-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.93,52.11,4.38,98.78,1.38,194.35217856
2024-02-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",46,46,0.0,20.88,49.48,5.1,98.7,1.64,243.61208784
2024-02-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.68,22.26,53.38,4.4143,98.55,1.36,187.29939312
2024-02-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,22.98,60.18,4.8912,98.62,1.51,178.05763865999998
2024-02-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,22.43,61.04,5.2224,98.5,1.46,168.13063328
2024-02-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,20.84,56.65,5.5476,98.32,1.23,156.75693794999998
2024-02-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,19.4,52.28,5.6582,98.37,1.52,212.1993872
2024-02-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,19.6,50.39,5.827,98.32,1.63,236.73023825
2024-02-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,20.94,58.33,5.1689,98.19,1.49,182.59548147
2024-02-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,23.07,69.52,2.9844,98.16,1.35,121.88860560000002
2024-02-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,23.42,69.35,4.7412,98.22,1.75,159.07273375000003
2024-02-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,22.78,77.76,3.443,98.31,1.29,84.90113327999997
2024-02-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,22.91,61.85,4.4203,98.42,1.55,175.0676795
2024-02-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,23.65,57.98,5.0983,98.42,1.28,159.63566079999998
2024-02-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,23.65,54.95,5.8229,98.42,1.39,185.854676
2024-02-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,23.29,45.7,5.731,98.32,1.54,247.8890568
2024-02-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,22.64,49.36,5.5382,98.21,1.56,233.66936736
2024-02-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,22.27,56.56,5.9998,98.35,1.72,220.72837056
2024-03-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,22.04,50.51,6.4296,98.32,1.61,235.20414491
2024-03-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,22.09,46.61,6.5323,98.24,1.63,256.93467668
2024-03-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,23.39,49.04,6.0226,98.2,1.57,237.25335088
2024-03-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,24.43,54.57,4.7803,98.22,1.58,213.60113852
2024-03-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",54,40,0.0,23.96,62.84,5.869,98.2,1.55,171.12941779999997
2024-03-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,22.6,46.37,6.7601,98.2,1.87,296.60205575000003
2024-03-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,23.21,37.57,6.6806,98.16,1.73,320.08035804
2024-03-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,40,0.0,23.52,41.5,6.4733,98.16,1.8,312.39350999999994
2024-03-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,22.24,39.13,6.2424,98.29,1.81,325.44504633
2024-03-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,21.32,41.54,7.0116,98.4,1.69,290.92870378
2024-03-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,23.49,40.44,6.7999,98.3,1.36,240.28314624
2024-03-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,23.99,49.66,6.3953,98.25,1.49,222.87461124000004
2024-03-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,24.68,61.67,5.9976,98.26,1.3,148.4057107
2024-03-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.39,25.73,63.09,4.9241,98.21,1.2,132.3799296
2024-03-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",55,30,0.13,25.37,64.12,3.888,98.25,1.35,144.5971176
2024-03-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,24.99,52.91,6.3866,98.34,1.93,270.96066318
2024-03-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,26.82,50.76,5.8891,98.23,1.82,268.82351496
2024-03-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.74,27.74,50.36,5.8361,98.14,1.34,200.14480664
2024-03-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,2.81,28.01,48.54,3.1277,98.12,1.31,203.01978616
2024-03-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,1.75,26.58,53.01,5.9302,98.25,1.04,146.47685208
2024-03-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",40,30,19.58,22.23,66.69,1.097,98.28,0.94,92.48761332000002
2024-03-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,22.8,66.88,4.5691,98.01,1.16,113.7016224
2024-03-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.92,23.33,72.14,5.8471,98.04,1.44,118.94303231999996
2024-03-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.04,24.88,68.37,5.965,98.23,1.23,115.94827346999996
2024-03-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,1.36,25.72,60.12,5.7322,98.19,1.35,160.90563060000002
2024-03-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,2.71,27.23,51.95,5.8135,98.29,1.08,155.8791972
2024-03-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,4.3,27.43,56.61,6.4109,98.32,1.07,139.55117833999998
2024-03-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,1.82,26.6,59.62,2.785,98.08,1.18,142.826079
2024-03-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,1.0,26.45,60.83,3.6934,98.07,1.22,143.17105039999998
2024-03-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,26.42,71.67,5.1211,98.17,1.58,134.09172598
2024-03-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,3.83,26.49,71.91,3.3535,98.02,1.55,130.46175780000002
2024-04-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,55,0.0,26.57,71.22,4.9687,97.79,1.9,163.8928904
2024-04-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,27.63,70.47,4.7395,97.81,1.67,148.32995778
2024-04-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,27.9,68.84,6.3946,97.92,1.44,135.08233919999998
2024-04-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.91,28.43,65.4,6.3614,97.88,1.41,147.12881879999998
2024-04-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,28.67,63.34,5.3304,97.75,1.39,153.79962467999997
2024-04-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,29.37,57.8,6.3403,97.74,1.43,182.5587192
2024-04-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,24.02,28.96,59.56,3.2743,97.85,1.03,125.83848252
2024-04-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,27.99,52.42,6.1898,98.05,1.62,232.11750744
2024-04-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,28.37,46.28,6.4891,98.01,1.59,257.54270496
2024-04-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,29.32,42.11,6.5671,98.01,1.53,267.90282098999995
2024-04-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,29.28,39.85,5.7689,98.05,1.25,227.3895562499999
2024-04-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",0,0,0.2,28.95,44.71,4.345,98.03,1.49,248.87632409999995
2024-04-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",0,30,0.01,29.88,43.85,6.0547,97.97,1.39,236.51036955
2024-04-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,29.6,45.09,5.7566,97.99,1.75,290.92004374999993
2024-04-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,30.24,46.71,6.2458,97.96,1.69,273.23333739
2024-04-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,60,0.0,30.24,50.43,6.1538,97.79,1.54,231.60125142
2024-04-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,4.46,28.93,65.19,4.9481,97.77,1.7,178.76188160000004
2024-04-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,6.2,27.69,76.7,5.124,97.61,1.68,117.76080959999996
2024-04-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,28.2,69.42,6.4618,97.48,1.82,167.71815059999997
2024-04-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,29.18,64.89,6.2158,97.5,2.15,228.21833545
2024-04-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,29.4,63.0,5.2003,97.61,2.01,225.00643499999995
2024-04-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",55,55,0.0,28.27,68.6,4.8593,97.71,1.48,140.07590240000002
2024-04-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,70,0.0,29.67,54.91,6.1135,97.6,1.35,184.33107630000003
2024-04-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,30.53,51.58,6.7286,97.61,1.49,219.09236543999995
2024-04-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,30.6,54.86,6.8002,97.63,1.36,186.47334000000004
2024-04-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,30,0.0,30.34,53.42,6.5318,97.64,1.54,217.70308867999995
2024-04-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.0,30.6,57.89,6.3343,97.61,1.59,203.37550875
2024-04-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,30.36,59.22,6.4706,97.71,1.44,178.23078432000003
2024-04-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,30.44,61.53,5.6254,97.68,1.54,179.85825242
2024-04-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,31.0,54.01,6.3007,97.39,2.07,289.5486709499999
2024-05-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.03,29.92,64.35,4.9421,97.36,1.87,202.04313085000004
2024-05-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,17.93,27.18,82.08,3.1531,97.5,2.1,113.0201856
2024-05-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,9.77,28.86,76.98,6.4286,97.74,1.5,104.284053
2024-05-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,4.97,27.58,71.72,6.0096,97.68,1.38,117.36409272
2024-05-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,13.52,26.82,83.07,6.1598,97.65,1.9,96.49134990000006
2024-05-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,57.36,25.6,87.15,5.0998,97.93,1.43,54.896806249999976
2024-05-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.33,26.05,71.01,5.6846,98.07,0.78,67.65570239999998
2024-05-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,5.62,26.53,72.02,3.672,97.97,0.92,77.14242688
2024-05-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,27.45,68.58,6.9799,97.95,0.83,78.3922716
2024-05-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,5.14,27.13,73.91,5.5106,98.0,0.99,77.55962147999999
2024-05-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.19,27.45,68.97,5.4295,98.05,0.85,79.284753
2024-05-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,28.17,70.7,5.7271,98.0,0.82,72.39514319999998
2024-05-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",65,30,0.0,28.22,68.84,6.9499,97.95,1.01,94.84596092
2024-05-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,28.66,69.23,7.4957,97.93,1.22,113.29766313999998
2024-05-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,28.88,70.59,7.5379,98.05,0.85,75.50296954999997
2024-05-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,28.77,70.59,7.2487,97.88,1.16,103.00181951999996
2024-05-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.0,29.24,73.28,6.6715,97.74,1.05,84.8385384
2024-05-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,1.54,27.97,77.75,4.4268,97.62,0.84,56.27932800000001
2024-05-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,26.65,28.56,73.85,3.0026,97.52,0.73,57.59493045000001
2024-05-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,0.04,28.85,73.43,5.9863,97.57,0.97,77.83415799999997
2024-05-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,25,0.0,29.99,69.24,5.9429,97.58,0.87,81.12390168000002
2024-05-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,0.0,30.0,69.62,7.044,97.54,1.06,97.6227882
2024-05-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,12.2,29.68,74.42,7.2264,97.39,1.23,95.28061422
2024-05-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,25,5.49,29.97,76.08,7.3387,97.2,1.01,73.23136704
2024-05-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,13.18,29.73,73.41,5.2862,97.03,1.65,132.88405680000002
2024-05-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,30,87.6,27.83,89.58,4.1177,96.95,2.41,75.58269956000004
2024-05-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",48,30,139.42,27.3,89.63,0.8134,96.86,4.27,133.03895955
2024-05-28,"Karnaphuli Hydro PP Unit-1,2,3,4,5",25,0,31.08,27.1,94.78,0.7224,97.13,2.92,45.76530600000002
2024-05-29,"Karnaphuli Hydro PP Unit-1,2,3,4,5",30,60,0.62,27.8,89.89,3.8923,97.35,2.16,65.72025719999998
2024-05-30,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,25,0.0,28.06,88.29,5.1473,97.48,1.7,59.96187469999999
2024-05-31,"Karnaphuli Hydro PP Unit-1,2,3,4,5",55,55,22.37,28.33,86.32,4.3226,97.54,1.39,57.32702496
2024-06-01,"Karnaphuli Hydro PP Unit-1,2,3,4,5",70,65,0.0,28.67,84.74,6.1697,97.63,1.44,66.32313408000002
2024-06-02,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,60,0.0,27.19,86.92,6.1495,97.73,1.45,56.9624844
2024-06-03,"Karnaphuli Hydro PP Unit-1,2,3,4,5",90,60,3.45,26.95,89.34,4.8602,97.65,1.64,52.46468239999994
2024-06-04,"Karnaphuli Hydro PP Unit-1,2,3,4,5",60,85,22.77,26.64,87.37,3.5753,97.69,1.42,53.76613733999998
2024-06-05,"Karnaphuli Hydro PP Unit-1,2,3,4,5",92,100,0.0,28.21,83.94,6.4207,97.61,1.11,53.72224176000002
2024-06-06,"Karnaphuli Hydro PP Unit-1,2,3,4,5",93,84,0.36,27.76,88.0,5.6921,97.61,1.34,48.38632799999999
2024-06-07,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,74,19.46,26.75,93.13,2.7552,97.53,1.9,39.14594700000005
2024-06-08,"Karnaphuli Hydro PP Unit-1,2,3,4,5",75,118,5.87,27.44,88.04,3.1668,97.44,1.78,63.99200391999996
2024-06-09,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,113,4.96,28.36,87.34,4.9999,97.37,1.49,56.87503733999997
2024-06-10,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,114,10.81,28.06,87.67,4.7395,97.41,1.49,55.33739756999998
2024-06-11,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,115,12.94,28.02,85.49,5.7593,97.4,1.54,67.29764118
2024-06-12,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,115,13.63,27.01,89.64,2.3287,97.42,1.47,45.71196672000001
2024-06-13,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,112,0.42,26.79,89.42,4.2307,97.35,1.31,41.57108412
2024-06-14,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,112,1.55,27.17,90.4,2.9273,97.34,1.95,56.21990399999999
2024-06-15,"Karnaphuli Hydro PP Unit-1,2,3,4,5",114,112,2.81,27.33,88.5,4.2902,97.37,1.97,68.07374399999998
2024-06-16,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,112,3.44,27.77,88.81,4.4762,97.48,1.66,55.89709367999999
2024-06-17,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,113,5.82,27.58,89.0,3.9329,97.5,2.05,67.81461499999997
2024-06-18,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,115,77.86,27.02,90.21,3.9967,97.38,2.15,63.18128245000005
2024-06-19,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,115,40.44,27.45,89.17,3.1114,97.21,1.69,55.017916199999966
2024-06-20,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,115,2.01,26.94,90.48,5.0146,97.25,1.29,36.85345271999998
2024-06-21,"Karnaphuli Hydro PP Unit-1,2,3,4,5",112,115,3.74,28.24,83.55,4.3582,97.19,1.36,67.42697079999999
2024-06-22,"Karnaphuli Hydro PP Unit-1,2,3,4,5",113,115,9.93,27.84,86.4,6.2119,97.26,1.31,53.62437839999996
2024-06-23,"Karnaphuli Hydro PP Unit-1,2,3,4,5",114,115,15.28,27.75,87.97,4.9363,97.29,1.24,44.88585479999998
2024-06-24,"Karnaphuli Hydro PP Unit-1,2,3,4,5",115,144,7.7,27.65,88.49,3.3761,97.25,1.38,47.77847040000003
2024-06-25,"Karnaphuli Hydro PP Unit-1,2,3,4,5",145,145,26.28,28.63,84.31,5.0009,97.17,0.93,44.03483225999997
2024-06-26,"Karnaphuli Hydro PP Unit-1,2,3,4,5",150,145,54.09,28.31,86.81,4.5679,97.26,1.51,60.04148674000001
2024-06-27,"Karnaphuli Hydro PP Unit-1,2,3,4,5",149,126,6.52,27.44,85.58,5.399,97.44,2.1,91.02466379999998
